rep_date,wmo,lat,lon,VPD,WS,HDW
2026-06-01 18:00:00,11,54.014,-124.008,12.13495415223178,6.7,81.30419281995293
2026-06-01 21:00:00,11,54.014,-124.008,17.27565261467216,4.0,69.10261045868864
2026-06-02 00:00:00,11,54.014,-124.008,17.922781330293663,12.5,224.03476662867078
2026-06-02 03:00:00,11,54.014,-124.008,15.844483951544508,8.7,137.8470103784372
2026-06-02 06:00:00,11,54.014,-124.008,11.998634245804531,6.5,77.99112259772946
2026-06-02 09:00:00,11,54.014,-124.008,8.858939386093725,3.8,33.66396966715615
2026-06-02 12:00:00,11,54.014,-124.008,8.132550929232552,2.8,22.771142601851146
2026-06-02 15:00:00,11,54.014,-124.008,10.484579860220151,2.4,25.162991664528363
2026-06-02 18:00:00,11,54.014,-124.008,16.24240262011095,12.2,198.15731196535359
2026-06-02 21:00:00,12,51.641,-121.297,19.753024475355517,6.6,130.3699615373464
2026-06-03 00:00:00,12,51.641,-121.297,19.872640262406044,6.4,127.18489767939869
2026-06-01 12:00:00,12,51.641,-121.297,8.529271826342034,9.2,78.46930080234671
2026-06-01 15:00:00,12,51.641,-121.297,10.889373460658879,8.4,91.4707370695346
2026-06-01 18:00:00,12,51.641,-121.297,16.696575479063775,7.1,118.5456859013528
2026-06-01 21:00:00,12,51.641,-121.297,19.502317095045726,6.2,120.9143659892835
2026-06-02 00:00:00,12,51.641,-121.297,19.865220921348847,7.0,139.05654644944192
2026-06-02 03:00:00,12,51.641,-121.297,15.359092598948244,13.7,210.41956860559094
2026-06-02 06:00:00,12,51.641,-121.297,10.552012652331367,5.9,62.25687464875507
2026-06-02 09:00:00,12,51.641,-121.297,9.333748680564753,3.5,32.668120381976635
2026-06-02 12:00:00,12,51.641,-121.297,8.686435811839178,2.4,20.847445948414027
2026-06-02 15:00:00,12,51.641,-121.297,12.629822671390581,4.9,61.88613108981385
2026-06-02 18:00:00,12,51.641,-121.297,16.752066879634903,7.0,117.26446815744433
2026-06-02 21:00:00,100195,53.304,-120.161,14.447708729158037,3.3,47.677438806221524
2026-06-03 00:00:00,100195,53.304,-120.161,14.807702241147561,3.9,57.75003874047549
2026-06-01 12:00:00,100195,53.304,-120.161,7.310804422578884,0.3,2.193241326773665
2026-06-01 15:00:00,100195,53.304,-120.161,10.889373460658879,0.7,7.622561422461215
2026-06-01 18:00:00,100195,53.304,-120.161,11.907541932482626,0.9,10.716787739234364
2026-06-01 21:00:00,100195,53.304,-120.161,15.74634653993905,3.5,55.112212889786676
2026-06-02 00:00:00,100195,53.304,-120.161,15.74634653993905,2.8,44.08977031182934
2026-06-02 03:00:00,100195,53.304,-120.161,13.892132254563066,2.9,40.28718353823289
2026-06-02 06:00:00,100195,53.304,-120.161,11.39528771274609,1.8,20.51151788294296
2026-06-02 09:00:00,100195,53.304,-120.161,8.917105638806456,0.7,6.241973947164519
2026-06-02 12:00:00,100195,53.304,-120.161,8.46102612686019,0.5,4.230513063430095
2026-06-02 15:00:00,100195,53.304,-120.161,10.218612975783309,0.6,6.131167785469985
2026-06-02 18:00:00,100195,53.304,-120.161,12.76007959619942,2.5,31.90019899049855
2026-06-02 21:00:00,14,44.63,-63.5,1.0644999688816217,27.9,29.699549131797244
2026-06-03 00:00:00,14,44.63,-63.5,1.06449996888162,20.1,21.39644937452056
2026-06-01 12:00:00,14,44.63,-63.5,2.015776395477795,22.6,45.55654653779818
2026-06-01 15:00:00,14,44.63,-63.5,5.279898233935333,12.9,68.11068721776579
2026-06-01 18:00:00,14,44.63,-63.5,8.74360609701667,10.2,89.18478218957003
2026-06-01 21:00:00,14,44.63,-63.5,8.405483574120792,13.2,110.95238317839446
2026-06-02 00:00:00,14,44.63,-63.5,6.643799348999523,24.9,165.43060379008813
2026-06-02 03:00:00,14,44.63,-63.5,8.078909470992137,23.9,193.08593635671207
2026-06-02 06:00:00,14,44.63,-63.5,8.025579414192528,17.6,141.2501976897885
2026-06-02 09:00:00,14,44.63,-63.5,6.1744613072300405,9.6,59.27482854940838
2026-06-02 12:00:00,14,44.63,-63.5,5.695970689985643,25.4,144.67765552563532
2026-06-02 15:00:00,14,44.63,-63.5,2.3883813715640585,30.3,72.36795555839097
2026-06-02 18:00:00,14,44.63,-63.5,3.8049829446736343,35.0,133.1744030635772
2026-06-02 21:00:00,71582,52.184,-128.15,22.849014085503068,14.0,319.886197197043
2026-06-03 00:00:00,71582,52.184,-128.15,18.704433278143846,17.8,332.9389123509605
2026-06-01 12:00:00,71582,52.184,-128.15,6.958551493836831,16.0,111.3368239013893
2026-06-01 15:00:00,71582,52.184,-128.15,8.295359205168104,12.6,104.5215259851181
2026-06-01 18:00:00,71582,52.184,-128.15,9.455886298746178,15.5,146.56623763056575
2026-06-01 21:00:00,71582,52.184,-128.15,12.13495415223178,11.0,133.48449567454958
2026-06-02 00:00:00,71582,52.184,-128.15,14.793833605219513,17.0,251.4951712887317
2026-06-02 03:00:00,71582,52.184,-128.15,13.41320668243831,16.3,218.63526892374446
2026-06-02 06:00:00,71582,52.184,-128.15,15.943155808198764,12.4,197.69513202166468
2026-06-02 09:00:00,71582,52.184,-128.15,14.518094719642033,19.2,278.74741861712704
2026-06-02 12:00:00,71582,52.184,-128.15,13.374536675935298,34.5,461.42151531976776
2026-06-02 15:00:00,71582,52.184,-128.15,13.374536675935298,44.5,595.1668820791208
2026-06-02 18:00:00,71582,52.184,-128.15,14.70141572627621,33.1,486.61686053974256
2026-06-02 21:00:00,16,50.6,-124.9,21.103982750523244,1.0,21.103982750523244
2026-06-03 00:00:00,16,50.6,-124.9,25.148576871604444,1.7,42.75258068172755
2026-06-01 12:00:00,16,50.6,-124.9,6.215887659620554,3.8,23.620373106558105
2026-06-01 15:00:00,16,50.6,-124.9,8.46102612686019,4.2,35.5363097328128
2026-06-01 18:00:00,16,50.6,-124.9,13.374536675935298,3.6,48.148332033367076
2026-06-01 21:00:00,16,50.6,-124.9,17.382068306180244,2.8,48.66979125730468
2026-06-02 00:00:00,16,50.6,-124.9,22.438899631720908,2.9,65.07280893199064
2026-06-02 03:00:00,16,50.6,-124.9,18.143144703503832,3.1,56.24374858086188
2026-06-02 06:00:00,16,50.6,-124.9,12.21159868025436,4.5,54.95219406114462
2026-06-02 09:00:00,16,50.6,-124.9,10.825562289763354,5.2,56.292923906769445
2026-06-02 12:00:00,16,50.6,-124.9,10.153053380263863,4.9,49.749961563292935
2026-06-02 15:00:00,16,50.6,-124.9,12.87391590431072,4.6,59.220013159829314
2026-06-02 18:00:00,16,50.6,-124.9,17.27565261467216,2.8,48.37182732108205
2026-06-02 21:00:00,17,54.062,-128.638,22.57488511469202,8.9,200.91647752075897
2026-06-03 00:00:00,17,54.062,-128.638,23.97477399224968,6.6,158.2335083488479
2026-06-01 12:00:00,17,54.062,-128.638,4.970785551087824,13.4,66.60852638457683
2026-06-01 15:00:00,17,54.062,-128.638,6.092337018815737,14.3,87.12041936906505
2026-06-01 18:00:00,17,54.062,-128.638,10.35084714957759,14.9,154.2276225287061
2026-06-01 21:00:00,17,54.062,-128.638,15.74634653993905,12.6,198.40396640323203
2026-06-02 00:00:00,17,54.062,-128.638,17.59661881049055,9.7,170.68720246175832
2026-06-02 03:00:00,17,54.062,-128.638,19.865220921348847,9.3,184.7465545685443
